symbol,company_name,sector,industry,isin,market_cap_category,nifty50,nifty_next50,listing_status
HEROMOTOCO,Hero MotoCorp Ltd,Automobile and Auto Components,Automobile and Auto Components,INE158A01026,Mid Cap,false,false,Listed
HESTERBIO,Hester Biosciences Ltd,Unknown,Unknown,INE782E01017,Unknown,false,false,Listed
HEXAGON,Hexagon Nutrition Ltd,Unknown,Unknown,INE0JUI01012,Unknown,false,false,Listed
HEXATRADEX,Hexa Tradex Ltd,Unknown,Unknown,INE750M01017,Unknown,false,false,Listed
HEXT,Hexaware Technologies Ltd,Information Technology,Information Technology,INE093A01041,Mid Cap,false,false,Listed
HFCL,HFCL Ltd,Telecommunication,Telecommunication,INE548A01028,Small Cap,false,false,Listed
HGINFRA,H.G. Infra Engineering Ltd,Construction,Construction,INE926X01010,Micro Cap,false,false,Listed
HGM,HandsOn Global Management (HGM) Ltd,Unknown,Unknown,INE596H01014,Unknown,false,false,Listed
HGS,Hinduja Global Solutions Ltd,Unknown,Unknown,INE170I01016,Unknown,false,false,Listed
HIKAL,Hikal Ltd,Unknown,Unknown,INE475B01022,Unknown,false,false,Listed
HIMATSEIDE,Himatsingka Seide Ltd,Unknown,Unknown,INE049A01027,Unknown,false,false,Listed
HINDALCO,Hindalco Industries Ltd,Metals & Mining,Metals & Mining,INE038A01020,Large Cap,true,false,Listed
HINDCOMPOS,Hindustan Composites Ltd,Unknown,Unknown,INE310C01029,Unknown,false,false,Listed
HINDCOPPER,Hindustan Copper Ltd,Metals & Mining,Metals & Mining,INE531E01026,Small Cap,false,false,Listed
HINDOILEXP,Hindustan Oil Exploration Company Ltd,Unknown,Unknown,INE345A01011,Unknown,false,false,Listed
HINDPETRO,Hindustan Petroleum Corporation Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE094A01015,Mid Cap,false,false,Listed
HINDUNILVR,Hindustan Unilever Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE030A01027,Large Cap,true,false,Listed
HINDWAREAP,Hindware Home Innovation Ltd,Unknown,Unknown,INE05AN01011,Unknown,false,false,Listed
HINDZINC,Hindustan Zinc Ltd,Metals & Mining,Metals & Mining,INE267A01025,Large Cap,false,true,Listed
HIRECT,Hind Rectifiers Ltd,Unknown,Unknown,INE835D01023,Unknown,false,false,Listed
HISARMETAL,Hisar Metal Industries Ltd,Unknown,Unknown,INE598C01011,Unknown,false,false,Listed
HITECH,Hi-Tech Pipes Ltd,Unknown,Unknown,INE106T01025,Unknown,false,false,Listed
HLEGLAS,HLE Glascoat Ltd,Unknown,Unknown,INE461D01028,Unknown,false,false,Listed
HLVLTD,HLV Ltd,Unknown,Unknown,INE102A01024,Unknown,false,false,Listed
HMAAGRO,HMA Agro Industries Ltd,Unknown,Unknown,INE0ECP01024,Unknown,false,false,Listed
HMVL,Hindustan Media Ventures Ltd,Unknown,Unknown,INE871K01015,Unknown,false,false,Listed
HNDFDS,Hindustan Foods Ltd,Unknown,Unknown,INE254N01026,Unknown,false,false,Listed
HOMEFIRST,Home First Finance Company India Ltd,Financial Services,Financial Services,INE481N01025,Small Cap,false,false,Listed
HONASA,Honasa Consumer Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE0J5401028,Small Cap,false,false,Listed
HONAUT,Honeywell Automation India Ltd,Capital Goods,Capital Goods,INE671A01010,Mid Cap,false,false,Listed
HONDAPOWER,Honda India Power Products Ltd,Unknown,Unknown,INE634A01018,Unknown,false,false,Listed
HPAL,HP Adhesives Ltd,Unknown,Unknown,INE0GSL01024,Unknown,false,false,Listed
HPIL,Hindprakash Industries Ltd,Unknown,Unknown,INE05X901010,Unknown,false,false,Listed
HPL,HPL Electric & Power Ltd,Unknown,Unknown,INE495S01016,Unknown,false,false,Listed
HSCL,Himadri Speciality Chemical Ltd,Chemicals,Chemicals,INE019C01026,Small Cap,false,false,Listed
HTMEDIA,HT Media Ltd,Unknown,Unknown,INE501G01024,Unknown,false,false,Listed
HUBTOWN,Hubtown Ltd,Unknown,Unknown,INE703H01016,Unknown,false,false,Listed
HUDCO,Housing & Urban Development Corporation Ltd,Financial Services,Financial Services,INE031A01017,Mid Cap,false,false,Listed
HUHTAMAKI,Huhtamaki India Ltd,Unknown,Unknown,INE275B01026,Unknown,false,false,Listed
HYUNDAI,Hyundai Motor India Ltd,Automobile and Auto Components,Automobile and Auto Components,INE0V6F01027,Large Cap,false,true,Listed
ICDSLTD,ICDS Ltd,Unknown,Unknown,INE613B01010,Unknown,false,false,Listed
ICEMAKE,Ice Make Refrigeration Ltd,Unknown,Unknown,INE520Y01019,Unknown,false,false,Listed
ICICIAMC,ICICI Prudential Asset Management Company Ltd,Financial Services,Financial Services,INE346A01027,Mid Cap,false,false,Listed
ICICIBANK,ICICI Bank Ltd,Financial Services,Financial Services,INE090A01021,Large Cap,true,false,Listed
ICICIGI,ICICI Lombard General Insurance Company Ltd,Financial Services,Financial Services,INE765G01017,Mid Cap,false,false,Listed
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,Financial Services,Financial Services,INE726G01019,Mid Cap,false,false,Listed
ICIL,Indo Count Industries Ltd,Textiles,Textiles,INE483B01026,Micro Cap,false,false,Listed
ICRA,ICRA Ltd,Unknown,Unknown,INE725G01011,Unknown,false,false,Listed
IDBI,IDBI Bank Ltd,Financial Services,Financial Services,INE008A01015,Small Cap,false,false,Listed
IDEA,Vodafone Idea Ltd,Telecommunication,Telecommunication,INE669E01016,Mid Cap,false,false,Listed
IDFCFIRSTB,IDFC First Bank Ltd,Financial Services,Financial Services,INE092T01019,Mid Cap,false,false,Listed
IEX,Indian Energy Exchange Ltd,Financial Services,Financial Services,INE022Q01020,Small Cap,false,false,Listed
IFBIND,IFB Industries Ltd,Consumer Durables,Consumer Durables,INE559A01017,Micro Cap,false,false,Listed
IFCI,IFCI Ltd,Financial Services,Financial Services,INE039A01010,Small Cap,false,false,Listed
IFGLEXPOR,IFGL Refractories Ltd,Unknown,Unknown,INE133Y01011,Unknown,false,false,Listed
IGARASHI,Igarashi Motors India Ltd,Unknown,Unknown,INE188B01013,Unknown,false,false,Listed
IGCL,Indogulf Cropsciences Ltd,Unknown,Unknown,INE05J901018,Unknown,false,false,Listed
IGIL,International Gemological Institute Ltd,Services,Services,INE0Q9301021,Small Cap,false,false,Listed
IGL,Indraprastha Gas Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE203G01027,Small Cap,false,false,Listed
IGPL,IG Petrochemicals Ltd,Unknown,Unknown,INE204A01010,Unknown,false,false,Listed
IIFL,IIFL Finance Ltd,Financial Services,Financial Services,INE530B01024,Small Cap,false,false,Listed
IIFLCAPS,IIFL Capital Services Ltd,Financial Services,Financial Services,INE489L01022,Micro Cap,false,false,Listed
IITL,Industrial Investment Trust Ltd,Unknown,Unknown,INE886A01014,Unknown,false,false,Listed
IKIO,IKIO Technologies Ltd,Unknown,Unknown,INE0LOJ01019,Unknown,false,false,Listed
IKS,Inventurus Knowledge Solutions Ltd,Information Technology,Information Technology,INE115Q01022,Small Cap,false,false,Listed
IMAGICAA,Imagicaaworld Entertainment Ltd,Unknown,Unknown,INE172N01012,Unknown,false,false,Listed
IMFA,Indian Metals & Ferro Alloys Ltd,Metals & Mining,Metals & Mining,INE919H01018,Micro Cap,false,false,Listed
IMPAL,India Motor Parts and Accessories Ltd,Unknown,Unknown,INE547E01014,Unknown,false,false,Listed
INA,Insolation Energy Ltd,Unknown,Unknown,INE0LGX01024,Unknown,false,false,Listed
INCREDIBLE,INCREDIBLE INDUSTRIES Ltd,Unknown,Unknown,INE452L01012,Unknown,false,false,Listed
INDBANK,Indbank Merchant Banking Services Ltd,Unknown,Unknown,INE841B01017,Unknown,false,false,Listed
INDGN,Indegene Ltd,Healthcare,Healthcare,INE065X01017,Small Cap,false,false,Listed
INDHOTEL,The Indian Hotels Company Ltd,Consumer Services,Consumer Services,INE053A01029,Large Cap,false,true,Listed
INDIACEM,The India Cements Ltd,Construction Materials,Construction Materials,INE383A01012,Small Cap,false,false,Listed
INDIAGLYCO,India Glycols Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE560A01023,Micro Cap,false,false,Listed
INDIAMART,Indiamart Intermesh Ltd,Consumer Services,Consumer Services,INE933S01016,Small Cap,false,false,Listed
INDIANB,Indian Bank,Financial Services,Financial Services,INE562A01011,Mid Cap,false,false,Listed
INDIANCARD,Indian Card Clothing Company Ltd,Unknown,Unknown,INE061A01014,Unknown,false,false,Listed
INDIANHUME,Indian Hume Pipe Company Ltd,Unknown,Unknown,INE323C01030,Unknown,false,false,Listed
INDIASHLTR,India Shelter Finance Corporation Ltd,Financial Services,Financial Services,INE922K01024,Micro Cap,false,false,Listed
INDIGO,InterGlobe Aviation Ltd,Services,Services,INE646L01027,Large Cap,true,false,Listed
INDIGOPNTS,Indigo Paints Ltd,Consumer Durables,Consumer Durables,INE09VQ01012,Micro Cap,false,false,Listed
INDIQUBE,Indiqube Spaces Ltd,Unknown,Unknown,INE06ST01018,Unknown,false,false,Listed
INDNIPPON,India Nippon Electricals Ltd,Unknown,Unknown,INE092B01025,Unknown,false,false,Listed
INDOBORAX,Indo Borax & Chemicals Ltd,Unknown,Unknown,INE803D01021,Unknown,false,false,Listed
INDOCO,Indoco Remedies Ltd,Unknown,Unknown,INE873D01024,Unknown,false,false,Listed
INDOFARM,Indo Farm Equipment Ltd,Unknown,Unknown,INE622H01018,Unknown,false,false,Listed
INDORAMA,Indo Rama Synthetics (India) Ltd,Unknown,Unknown,INE156A01020,Unknown,false,false,Listed
INDOSTAR,IndoStar Capital Finance Ltd,Unknown,Unknown,INE896L01010,Unknown,false,false,Listed
INDOTHAI,Indo Thai Securities Ltd,Unknown,Unknown,INE337M01021,Unknown,false,false,Listed
INDOUS,Indo Us Biotech Ltd,Unknown,Unknown,INE250Z01010,Unknown,false,false,Listed
INDPRUD,Industrial & Prudential Investment Company Ltd,Unknown,Unknown,INE620D01011,Unknown,false,false,Listed
INDRAMEDCO,Indraprastha Medical Corporation Ltd,Unknown,Unknown,INE681B01017,Unknown,false,false,Listed
INDSWFTLAB,Ind-Swift Laboratories Ltd,Unknown,Unknown,INE915B01019,Unknown,false,false,Listed
INDTERRAIN,Indian Terrain Fashions Ltd,Unknown,Unknown,INE611L01021,Unknown,false,false,Listed
INDUSINDBK,IndusInd Bank Ltd,Financial Services,Financial Services,INE095A01012,Mid Cap,false,false,Listed
INDUSTOWER,Indus Towers Ltd,Telecommunication,Telecommunication,INE121J01017,Mid Cap,false,false,Listed
INFOBEAN,InfoBeans Technologies Ltd,Unknown,Unknown,INE344S01016,Unknown,false,false,Listed
INFOMEDIA,Infomedia Press Ltd,Unknown,Unknown,INE669A01022,Unknown,false,false,Listed
INFY,Infosys Ltd,Information Technology,Information Technology,INE009A01021,Large Cap,true,false,Listed
INGERRAND,Ingersoll Rand (India) Ltd,Unknown,Unknown,INE177A01018,Unknown,false,false,Listed
INNOVACAP,Innova Captab Ltd,Unknown,Unknown,INE0DUT01020,Unknown,false,false,Listed
INNOVANA,Innovana Thinklabs Ltd,Unknown,Unknown,INE403Y01018,Unknown,false,false,Listed
INNOVISION,Innovision Ltd,Unknown,Unknown,INE0ADB01012,Unknown,false,false,Listed
INOXGREEN,Inox Green Energy Services Ltd,Services,Services,INE510W01014,Micro Cap,false,false,Listed
INOXINDIA,INOX India Ltd,Capital Goods,Capital Goods,INE616N01034,Micro Cap,false,false,Listed
INOXWIND,Inox Wind Ltd,Capital Goods,Capital Goods,INE066P01011,Small Cap,false,false,Listed
INSECTICID,Insecticides (India) Ltd,Unknown,Unknown,INE070I01018,Unknown,false,false,Listed
INTELLECT,Intellect Design Arena Ltd,Information Technology,Information Technology,INE306R01017,Small Cap,false,false,Listed
INTENTECH,Intense Technologies Ltd,Unknown,Unknown,INE781A01025,Unknown,false,false,Listed
INTERARCH,Interarch Building Solutions Ltd,Unknown,Unknown,INE00M901018,Unknown,false,false,Listed
INTLCONV,International Conveyors Ltd,Unknown,Unknown,INE575C01027,Unknown,false,false,Listed
INVENTURE,Inventure Growth & Securities Ltd,Unknown,Unknown,INE878H01024,Unknown,false,false,Listed
INVPRECQ,Investment & Precision Castings Ltd,Unknown,Unknown,INE155E01016,Unknown,false,false,Listed
IOB,Indian Overseas Bank,Financial Services,Financial Services,INE565A01014,Small Cap,false,false,Listed
IOC,Indian Oil Corporation Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE242A01010,Large Cap,false,true,Listed
IOLCP,IOL Chemicals and Pharmaceuticals Ltd,Unknown,Unknown,INE485C01029,Unknown,false,false,Listed
IONEXCHANG,ION Exchange (India) Ltd,Utilities,Utilities,INE570A01022,Micro Cap,false,false,Listed
IPCALAB,IPCA Laboratories Ltd,Healthcare,Healthcare,INE571A01038,Mid Cap,false,false,Listed
IPL,India Pesticides Ltd,Unknown,Unknown,INE0D6701023,Unknown,false,false,Listed
IRB,IRB Infrastructure Developers Ltd,Construction,Construction,INE821I01022,Small Cap,false,false,Listed
IRCON,Ircon International Ltd,Construction,Construction,INE962Y01021,Small Cap,false,false,Listed
IRCTC,Indian Railway Catering And Tourism Corporation Ltd,Consumer Services,Consumer Services,INE335Y01020,Mid Cap,false,false,Listed
IREDA,Indian Renewable Energy Development Agency Ltd,Financial Services,Financial Services,INE202E01016,Mid Cap,false,false,Listed
IRFC,Indian Railway Finance Corporation Ltd,Financial Services,Financial Services,INE053F01010,Large Cap,false,true,Listed
IRIS,IRIS RegTech Solutions Ltd,Unknown,Unknown,INE864K01010,Unknown,false,false,Listed
IRISDOREME,Iris Clothings Ltd,Unknown,Unknown,INE01GN01025,Unknown,false,false,Listed
IRMENERGY,IRM Energy Ltd,Unknown,Unknown,INE07U701015,Unknown,false,false,Listed
ISFT,Intrasoft Technologies Ltd,Unknown,Unknown,INE566K01011,Unknown,false,false,Listed
ISGEC,Isgec Heavy Engineering Ltd,Unknown,Unknown,INE858B01029,Unknown,false,false,Listed
ISHANCH,Ishan Dyes and Chemicals Ltd,Unknown,Unknown,INE561M01018,Unknown,false,false,Listed
ITC,ITC Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE154A01025,Large Cap,true,false,Listed
ITCHOTELS,ITC Hotels Ltd,Consumer Services,Consumer Services,INE379A01028,Mid Cap,false,false,Listed
ITDC,India Tourism Development Corporation Ltd,Unknown,Unknown,INE353K01014,Unknown,false,false,Listed
ITI,ITI Ltd,Telecommunication,Telecommunication,INE248A01017,Small Cap,false,false,Listed
IVALUE,Ivalue Infosolutions Ltd,Unknown,Unknown,INE056801025,Unknown,false,false,Listed
IVC,IL&FS Investment Managers Ltd,Unknown,Unknown,INE050B01023,Unknown,false,false,Listed
IVP,IVP Ltd,Unknown,Unknown,INE043C01018,Unknown,false,false,Listed
IWP,The Indian Wood Products Company Ltd,Unknown,Unknown,INE586E01020,Unknown,false,false,Listed
IXIGO,Le Travenues Technology Ltd,Consumer Services,Consumer Services,INE0HV901016,Micro Cap,false,false,Listed
IZMO,IZMO Ltd,Unknown,Unknown,INE848A01014,Unknown,false,false,Listed
J&KBANK,The Jammu & Kashmir Bank Ltd,Financial Services,Financial Services,INE168A01041,Small Cap,false,false,Listed
JAGRAN,Jagran Prakashan Ltd,Unknown,Unknown,INE199G01027,Unknown,false,false,Listed
JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd,Unknown,Unknown,INE048B01035,Unknown,false,false,Listed
JAIBALAJI,Jai Balaji Industries Ltd.,Metals & Mining,Metals & Mining,INE091G01026,Micro Cap,false,false,Listed
JAICORPLTD,Jai Corp Ltd,Unknown,Unknown,INE070D01027,Unknown,false,false,Listed
JAINREC,Jain Resource Recycling Ltd,Metals & Mining,Metals & Mining,INE0YD401026,Small Cap,false,false,Listed
JAIPURKURT,Nandani Creation Ltd,Unknown,Unknown,INE696V01013,Unknown,false,false,Listed
JAMNAAUTO,Jamna Auto Industries Ltd,Automobile and Auto Components,Automobile and Auto Components,INE039C01032,Micro Cap,false,false,Listed
JARO,Jaro Institute of Technology Management and Research Ltd,Unknown,Unknown,INE00YJ01010,Unknown,false,false,Listed
JASH,Jash Engineering Ltd,Unknown,Unknown,INE039O01029,Unknown,false,false,Listed
JAYAGROGN,Jayant Agro Organics Ltd,Unknown,Unknown,INE785A01026,Unknown,false,false,Listed
JAYBARMARU,Jay Bharat Maruti Ltd,Unknown,Unknown,INE571B01036,Unknown,false,false,Listed
JAYKAY,Jaykay Enterprises Ltd,Unknown,Unknown,INE903A01025,Unknown,false,false,Listed
JAYNECOIND,Jayaswal Neco Industries Ltd,Capital Goods,Capital Goods,INE854B01010,Micro Cap,false,false,Listed
JAYSREETEA,Jayshree Tea & Industries Ltd,Unknown,Unknown,INE364A01020,Unknown,false,false,Listed
JBCHEPHARM,JB Chemicals & Pharmaceuticals Ltd,Healthcare,Healthcare,INE572A01036,Small Cap,false,false,Listed
JBMA,JBM Auto Ltd,Automobile and Auto Components,Automobile and Auto Components,INE927D01051,Small Cap,false,false,Listed
JETFREIGHT,Jet Freight Logistics Ltd,Unknown,Unknown,INE982V01025,Unknown,false,false,Listed
JGCHEM,J.G.Chemicals Ltd,Unknown,Unknown,INE0MB501011,Unknown,false,false,Listed
JHS,JHS Svendgaard Laboratories Ltd,Unknown,Unknown,INE544H01014,Unknown,false,false,Listed
JINDALPHOT,Jindal Photo Ltd,Unknown,Unknown,INE796G01012,Unknown,false,false,Listed
JINDALPOLY,Jindal Poly Films Ltd,Unknown,Unknown,INE197D01010,Unknown,false,false,Listed
JINDALSAW,Jindal Saw Ltd,Capital Goods,Capital Goods,INE324A01032,Small Cap,false,false,Listed
JINDALSTEL,JINDAL STEEL Ltd,Metals & Mining,Metals & Mining,INE749A01030,Large Cap,false,true,Listed
JINDRILL,Jindal Drilling And Industries Ltd,Unknown,Unknown,INE742C01031,Unknown,false,false,Listed
JINDWORLD,Jindal Worldwide Ltd,Unknown,Unknown,INE247D01039,Unknown,false,false,Listed
JIOFIN,Jio Financial Services Ltd,Financial Services,Financial Services,INE758E01017,Large Cap,true,false,Listed
JISLDVREQS,Jain Irrigation Systems Ltd,Unknown,Unknown,IN9175A01010,Unknown,false,false,Listed
JISLJALEQS,Jain Irrigation Systems Ltd,Unknown,Unknown,INE175A01038,Unknown,false,false,Listed
JITFINFRA,JITF Infralogistics Ltd,Unknown,Unknown,INE863T01013,Unknown,false,false,Listed
JKCEMENT,JK Cement Ltd,Construction Materials,Construction Materials,INE823G01014,Mid Cap,false,false,Listed
JKIL,J.Kumar Infraprojects Ltd,Unknown,Unknown,INE576I01022,Unknown,false,false,Listed
JKLAKSHMI,JK Lakshmi Cement Ltd,Construction Materials,Construction Materials,INE786A01032,Micro Cap,false,false,Listed
JKPAPER,JK Paper Ltd,Forest Materials,Forest Materials,INE789E01012,Micro Cap,false,false,Listed
JKTYRE,JK Tyre & Industries Ltd,Automobile and Auto Components,Automobile and Auto Components,INE573A01042,Small Cap,false,false,Listed
JLHL,Jupiter Life Line Hospitals Ltd,Healthcare,Healthcare,INE682M01012,Micro Cap,false,false,Listed
JMA,Jullundur Motor Agency (Delhi) Ltd,Unknown,Unknown,INE412C01023,Unknown,false,false,Listed
JMFINANCIL,JM Financial Ltd,Financial Services,Financial Services,INE780C01023,Small Cap,false,false,Listed
JNKINDIA,JNK India Ltd,Unknown,Unknown,INE0OAF01028,Unknown,false,false,Listed
JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,Unknown,Unknown,INE147P01019,Unknown,false,false,Listed
JPPOWER,Jaiprakash Power Ventures Ltd,Power,Power,INE351F01018,Small Cap,false,false,Listed
JSFB,Jana Small Finance Bank Ltd,Financial Services,Financial Services,INE953L01027,Micro Cap,false,false,Listed
JSL,Jindal Stainless Ltd,Metals & Mining,Metals & Mining,INE220G01021,Mid Cap,false,false,Listed
JSLL,Jeena Sikho Lifecare Ltd,Consumer Services,Consumer Services,INE0J5801029,Micro Cap,false,false,Listed
JSWCEMENT,JSW Cement Ltd,Construction Materials,Construction Materials,INE718I01012,Small Cap,false,false,Listed
JSWDULUX,JSW Dulux Ltd,Consumer Durables,Consumer Durables,INE133A01011,Small Cap,false,false,Listed
JSWENERGY,JSW Energy Ltd,Power,Power,INE121E01018,Mid Cap,false,false,Listed
JSWHL,JSW Holdings Ltd,Unknown,Unknown,INE824G01012,Unknown,false,false,Listed
JSWINFRA,JSW Infrastructure Ltd,Services,Services,INE880J01026,Mid Cap,false,false,Listed
JSWSTEEL,JSW Steel Ltd,Metals & Mining,Metals & Mining,INE019A01038,Large Cap,true,false,Listed
JTEKTINDIA,Jtekt India Ltd,Unknown,Unknown,INE643A01035,Unknown,false,false,Listed
JTLIND,JTL INDUSTRIES Ltd,Unknown,Unknown,INE391J01032,Unknown,false,false,Listed
JUBLCPL,Jubilant Agri and Consumer Products Ltd,Unknown,Unknown,INE03CC01015,Unknown,false,false,Listed
JUBLFOOD,Jubilant Foodworks Ltd,Consumer Services,Consumer Services,INE797F01020,Mid Cap,false,false,Listed
JUBLINGREA,Jubilant Ingrevia Ltd,Chemicals,Chemicals,INE0BY001018,Small Cap,false,false,Listed
JUBLPHARMA,Jubilant Pharmova Ltd,Healthcare,Healthcare,INE700A01033,Small Cap,false,false,Listed
JUNIPER,Juniper Hotels Ltd,Unknown,Unknown,INE696F01016,Unknown,false,false,Listed
JUSTDIAL,Just Dial Ltd,Consumer Services,Consumer Services,INE599M01018,Micro Cap,false,false,Listed
JWL,Jupiter Wagons Ltd,Capital Goods,Capital Goods,INE209L01016,Small Cap,false,false,Listed
JYOTHYLAB,Jyothy Labs Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE668F01031,Micro Cap,false,false,Listed
JYOTICNC,Jyoti CNC Automation Ltd,Capital Goods,Capital Goods,INE980O01024,Small Cap,false,false,Listed
